"county","srprec","addist","cddist","sddist","bedist","TOTREG","DEMREG","REPREG","AIPREG","GRNREG","LIBREG","NLPREG","REFREG","DCLREG","MSCREG","TOTVOTE","DEMVOTE","REPVOTE","AIPVOTE","GRNVOTE","LIBVOTE","NLPVOTE","REFVOTE","DCLVOTE","MSCVOTE","PRCVOTE","ABSVOTE","ASSDEM01","ASSDEM02","ASSGRN01","ASSIND01","ASSLIB01","ASSREP01","ASSREP02","CNGDEM01","CNGDEM02","CNGREP01","PRSAIP01","PRSDEM01","PRSGRN01","PRSLIB01","PRSPAF01","PRSREP01","PR_14_N","PR_14_Y","PR_15_N","PR_15_Y","PR_16_N","PR_16_Y","PR_17_N","PR_17_Y","PR_18_N","PR_18_Y","PR_19_N","PR_19_Y","PR_20_N","PR_20_Y","PR_21_N","PR_21_Y","PR_22_N","PR_22_Y","PR_23_N","PR_23_Y","PR_24_N","PR_24_Y","PR_25_N","PR_25_Y","SENAIP01","SENDEM01","SENDEM02","SENLIB01","SENREP01"
"37","418200","78","49","39","4","3425","0","0","0","0","0","0","0","0","0","3147","0","0","0","0","0","0","0","0","0","0","0","975","1365","0","0","0","0","0","1856","0","1192","12","1953","15","42","1","1054","1437","1559","1848","1202","1807","1203","1218","1819","1742","1315","1551","1413","2023","917","2128","849","1021","1989","2037","943","1385","1591","1607","1344","0","1763","0","0","1237"
"37","419500","75","50","38","4","3686","0","0","0","0","0","0","0","0","0","2855","0","0","0","0","0","0","0","0","0","0","0","1495","0","0","0","0","1190","0","1606","0","1139","10","1572","12","51","8","1154","1310","1431","1530","1255","1701","1041","1212","1548","1675","1109","1254","1471","1600","1111","1537","1172","1043","1706","1592","1133","1124","1575","1595","1127","0","0","0","0","0"
"37","419540","75","50","38","4","7455","0","0","0","0","0","0","0","0","0","6680","0","0","0","0","0","0","0","0","0","0","0","2304","0","0","0","0","4056","0","2641","0","3843","16","2648","18","81","8","3807","4078","2365","4822","1713","4911","1550","3889","2562","4808","1693","3617","2800","3298","3081","4994","1422","1786","4656","4871","1574","3528","2840","4454","1932","0","0","0","0","0"
"37","419640","75","50","38","4","4956","0","0","0","0","0","0","0","0","0","4003","0","0","0","0","0","0","0","0","0","0","0","1815","0","0","0","0","1973","0","1989","0","1871","10","1991","26","61","7","1854","2068","1751","2412","1481","2596","1248","1971","1880","2538","1341","1973","1846","2142","1656","2552","1241","1345","2507","2553","1282","1719","2065","2391","1400","0","0","0","0","0"
"37","419690","75","50","38","4","1137","0","0","0","0","0","0","0","0","0","990","0","0","0","0","0","0","0","0","0","0","0","325","0","0","0","0","610","0","388","0","571","7","383","3","9","1","573","587","360","699","271","717","229","573","386","721","248","504","435","489","449","726","223","248","709","722","238","525","424","676","271","0","0","0","0","0"
"37","419790","75","50","38","4","7463","0","0","0","0","0","0","0","0","0","6692","0","0","0","0","0","0","0","0","0","0","0","2212","0","0","0","0","4188","0","2486","0","4012","11","2537","13","94","5","3931","4242","2247","4959","1604","4980","1503","4041","2448","4907","1611","3730","2732","3312","3091","5072","1376","1754","4721","4944","1510","3574","2805","4552","1842","0","0","0","0","0"
"37","420050","76","49","36","4","891","0","0","0","0","0","0","0","0","0","805","0","0","0","0","0","0","0","0","0","0","0","267","0","0","0","0","508","0","283","0","497","2","291","2","17","0","477","483","299","608","180","591","187","508","273","582","201","467","308","379","398","635","141","202","586","625","152","428","348","560","219","0","0","0","0","0"
"37","420650","76","49","36","4","354","0","0","0","0","0","0","0","0","0","308","0","0","0","0","0","0","0","0","0","0","0","99","0","0","0","0","197","0","104","0","192","0","108","0","5","2","187","190","108","223","79","244","53","191","110","230","73","181","116","141","157","256","46","77","228","233","66","174","123","218","79","0","0","0","0","0"
"37","421001","75","50","38","4","1131","0","0","0","0","0","0","0","0","0","992","0","0","0","0","0","0","0","0","0","0","0","390","0","0","0","0","563","0","440","0","534","2","444","3","18","2","508","552","405","634","335","666","280","509","457","672","295","527","429","535","415","667","292","284","676","679","276","479","466","612","332","0","0","0","0","0"
"37","421400","75","50","38","4","1962","0","0","0","0","0","0","0","0","0","1747","0","0","0","0","0","0","0","0","0","0","0","548","0","0","0","0","1124","0","620","0","1079","3","621","7","20","1","1072","1105","590","1267","440","1335","368","1083","632","1285","425","1019","664","859","823","1378","302","439","1255","1312","376","933","733","1208","457","0","0","0","0","0"
"37","421640","75","50","38","4","512","0","0","0","0","0","0","0","0","0","437","0","0","0","0","0","0","0","0","0","0","0","148","0","0","0","0","272","0","153","0","271","1","147","0","6","0","278","286","130","305","115","329","86","283","137","314","108","257","154","190","219","312","108","100","318","305","107","221","187","309","103","0","0","0","0","0"
"37","421720","75","50","38","4","542","0","0","0","0","0","0","0","0","0","493","0","0","0","0","0","0","0","0","0","0","0","145","0","0","0","0","317","0","175","0","306","0","182","1","8","2","295","334","137","353","128","372","102","301","173","378","102","287","187","224","238","393","75","107","363","352","117","267","196","333","130","0","0","0","0","0"
"37","422900","76","49","36","4","1678","0","0","0","0","0","0","0","0","0","1293","0","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","476","0","754","0","489","5","799","5","13","4","454","587","661","660","588","767","478","547","704","727","522","557","666","781","449","735","501","448","797","735","499","478","734","732","491","0","0","0","0","0"
"37","422910","76","49","36","4","3385","0","0","0","0","0","0","0","0","0","2624","0","0","0","0","0","0","0","0","0","0","0","1410","0","0","0","0","1077","0","1464","0","1058","11","1510","13","34","4","1025","1158","1325","1352","1174","1495","992","1118","1384","1517","1005","1119","1360","1478","994","1369","1117","896","1615","1517","985","992","1474","1464","1009","0","0","0","0","0"
"37","422920","76","49","36","4","1281","0","0","0","0","0","0","0","0","0","1116","0","0","0","0","0","0","0","0","0","0","0","558","0","0","0","0","512","0","567","0","515","5","594","4","22","0","471","519","554","629","466","687","396","519","560","684","407","509","555","638","424","702","376","391","690","683","385","514","543","648","407","0","0","0","0","0"
"37","422930","76","49","36","4","1123","0","0","0","0","0","0","0","0","0","937","0","0","0","0","0","0","0","0","0","0","0","457","0","0","0","0","436","0","459","0","448","5","465","2","16","2","425","478","431","560","350","577","332","439","469","558","358","429","469","526","364","602","295","308","587","603","291","384","506","574","313","0","0","0","0","0"
"37","422940","76","49","36","4","1035","0","0","0","0","0","0","0","0","0","789","0","0","0","0","0","0","0","0","0","0","0","485","0","0","0","0","259","0","511","0","243","11","521","5","8","0","235","310","436","332","433","407","344","317","450","391","372","356","382","467","280","380","365","293","461","402","342","284","446","413","315","0","0","0","0","0"
"37","422970","76","49","36","4","2306","0","0","0","0","0","0","0","0","0","1805","0","0","0","0","0","0","0","0","0","0","0","1020","0","0","0","0","696","0","997","0","731","10","1061","11","26","6","660","800","932","908","848","1027","703","712","1025","1031","728","819","901","1089","607","965","749","670","1074","1042","679","671","1033","965","731","0","0","0","0","0"
"37","422980","76","49","36","4","7375","0","0","0","0","0","0","0","0","0","6300","0","0","0","0","0","0","0","0","0","0","0","2986","0","0","0","0","3017","0","3072","0","3028","27","3177","43","102","14","2833","3327","2712","3869","2259","4120","1946","2975","3101","3920","2199","3116","2891","3510","2459","4067","1952","2040","4008","4039","1974","2864","3096","3652","2301","0","0","0","0","0"
"37","423010","76","49","36","4","375","0","0","0","0","0","0","0","0","0","334","0","0","0","0","0","0","0","0","0","0","0","132","0","0","0","0","190","0","134","0","195","0","145","1","5","0","182","180","139","230","98","239","85","191","140","230","103","183","139","157","161","247","76","87","234","244","80","177","149","213","107","0","0","0","0","0"
"37","423070","76","49","36","4","1946","0","0","0","0","0","0","0","0","0","1770","0","0","0","0","0","0","0","0","0","0","0","895","0","0","0","0","794","0","912","0","787","2","987","11","25","0","711","880","815","1058","662","1121","580","830","887","1085","643","772","897","968","711","1124","566","549","1157","1146","545","777","895","1010","665","0","0","0","0","0"
"37","423130","76","49","36","4","1445","0","0","0","0","0","0","0","0","0","1151","0","0","0","0","0","0","0","0","0","0","0","654","0","0","0","0","444","0","657","0","449","4","668","12","20","7","418","512","575","602","518","654","448","457","657","649","463","508","579","697","399","619","478","424","690","674","417","397","687","598","478","0","0","0","0","0"
"37","423310","76","49","36","4","1268","0","0","0","0","0","0","0","0","0","917","0","0","0","0","0","0","0","0","0","0","0","565","0","0","0","0","316","0","580","0","311","2","568","8","16","2","309","372","499","410","475","522","348","326","558","466","418","361","497","537","327","451","428","358","514","494","379","306","545","477","384","0","0","0","0","0"
"37","423410","76","49","36","4","5271","0","0","0","0","0","0","0","0","0","3649","0","0","0","0","0","0","0","0","0","0","0","2419","0","0","0","0","1060","0","2436","0","1085","26","2466","20","52","11","1029","1407","2089","1551","1994","1959","1538","1260","2281","1864","1685","1430","2047","2224","1257","1813","1687","1503","2015","1885","1618","1285","2170","1931","1531","0","0","0","0","0"
"37","424600","76","49","36","4","1055","0","0","0","0","0","0","0","0","0","815","0","0","0","0","0","0","0","0","0","0","0","428","0","0","0","0","342","0","430","0","354","4","456","7","14","1","319","368","407","419","369","481","300","317","469","469","323","353","417","488","284","469","297","279","501","506","274","300","462","440","323","0","0","0","0","0"
"37","424700","76","49","36","4","3830","0","0","0","0","0","0","0","0","0","3005","0","0","0","0","0","0","0","0","0","0","0","1698","0","0","0","0","1139","0","1731","0","1141","12","1791","19","44","6","1085","1332","1522","1546","1353","1721","1141","1190","1674","1637","1256","1321","1522","1741","1077","1563","1278","1117","1735","1659","1178","1153","1655","1562","1231","0","0","0","0","0"
"37","424790","76","49","36","4","1061","0","0","0","0","0","0","0","0","0","838","0","0","0","0","0","0","0","0","0","0","0","478","0","0","0","0","311","0","485","0","325","4","492","4","9","0","317","380","420","449","368","476","326","342","465","471","338","343","457","495","300","477","317","317","485","490","311","291","498","475","318","0","0","0","0","0"
"37","424930","76","49","36","4","1689","0","0","0","0","0","0","0","0","0","1380","0","0","0","0","0","0","0","0","0","0","0","703","0","0","0","0","612","0","720","0","613","7","764","12","13","1","565","648","674","789","560","867","461","654","682","876","469","591","719","799","502","791","513","452","871","854","471","564","741","817","478","0","0","0","0","0"
"37","425110","76","49","36","4","4052","0","0","0","0","0","0","0","0","0","3473","0","0","0","0","0","0","0","0","0","0","0","1686","0","0","0","0","1605","0","1699","0","1644","8","1810","13","50","3","1529","1743","1583","2013","1343","2239","1083","1674","1681","2154","1211","1617","1638","1875","1407","2170","1101","1105","2206","2251","1057","1532","1736","2028","1232","0","0","0","0","0"
"37","425140","76","49","36","4","3356","0","0","0","0","0","0","0","0","0","2886","0","0","0","0","0","0","0","0","0","0","0","1392","0","0","0","0","1324","0","1406","0","1360","16","1472","12","42","5","1289","1410","1312","1672","1110","1819","900","1319","1437","1770","1012","1336","1373","1602","1076","1758","932","902","1843","1877","833","1302","1378","1639","1045","0","0","0","0","0"
"37","425440","76","49","36","4","2275","0","0","0","0","0","0","0","0","0","1997","0","0","0","0","0","0","0","0","0","0","0","1056","0","0","0","0","870","0","1061","0","881","2","1147","5","25","3","779","977","948","1128","823","1271","656","931","1011","1220","732","877","1033","1162","731","1240","663","640","1279","1255","650","866","1024","1121","776","0","0","0","0","0"
"37","425480","76","49","36","4","1470","0","0","0","0","0","0","0","0","0","1182","0","0","0","0","0","0","0","0","0","0","0","699","0","0","0","0","427","0","714","0","430","1","733","7","16","2","411","493","636","555","596","680","453","449","703","631","517","496","628","698","432","604","529","442","700","644","493","450","678","620","501","0","0","0","0","0"
"37","425510","76","49","36","4","357","0","0","0","0","0","0","0","0","0","255","0","0","0","0","0","0","0","0","0","0","0","140","0","0","0","0","101","0","140","0","105","2","154","2","2","0","93","110","134","139","108","152","94","97","153","141","108","103","139","136","110","127","120","74","172","137","108","84","155","125","121","0","0","0","0","0"
"37","425530","76","49","36","4","1283","0","0","0","0","0","0","0","0","0","1173","0","0","0","0","0","0","0","0","0","0","0","587","0","0","0","0","552","0","591","0","556","5","617","4","28","2","497","625","515","760","388","819","324","606","542","757","395","626","497","691","441","824","312","321","816","867","254","580","545","726","394","0","0","0","0","0"
"37","425690","76","49","36","4","462","0","0","0","0","0","0","0","0","0","413","0","0","0","0","0","0","0","0","0","0","0","174","0","0","0","0","219","0","186","0","213","2","186","1","1","0","212","236","166","271","129","271","128","226","176","264","138","211","182","201","193","286","111","122","282","279","125","216","185","262","135","0","0","0","0","0"
"37","428400","75","49","36","4","2132","0","0","0","0","0","0","0","0","0","1844","0","0","0","0","0","0","0","0","0","0","0","809","0","0","0","0","935","0","857","0","910","10","899","7","24","2","872","1000","753","1198","599","1227","522","928","836","1146","633","948","794","962","750","1244","486","522","1234","1238","512","864","865","1107","614","0","0","0","0","0"
"37","428620","75","49","36","4","1462","0","0","0","0","0","0","0","0","0","1256","0","0","0","0","0","0","0","0","0","0","0","534","0","0","0","0","662","0","569","0","646","4","589","6","14","3","625","691","495","788","425","828","362","621","579","791","423","630","544","679","475","857","306","361","827","820","355","601","576","737","422","0","0","0","0","0"
